Kindly copy this dataset in excel!!!,,,,,,,,,,,,,
,,,,,,,,,,,,,
Transaction ID,Retailer,Retailer ID,Invoice Date,Region,State,City,Product,Price per Unit,Units Sold,Total Sales,Operating Profit,Operating Margin,Sales Method
9621321,West Gear,1197831,20-08-2021,South,Oklahoma,Oklahoma City,Men's Street Footwear,56,189,10584,5397.84,0.51,Online
5657571,West Gear,1197831,20-08-2021,South,Oklahoma,Oklahoma City,Men's Athletic Footwear,51,113,5763,2708.61,0.47,Online
5934764,West Gear,1197831,20-08-2021,South,Oklahoma,Oklahoma City,Women's Street Footwear,47,113,5311,2814.83,0.53,Online
8555907,West Gear,1197831,20-08-2021,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,37,88,3256,1693.12,0.52,Online
1305043,West Gear,1197831,20-08-2021,South,Oklahoma,Oklahoma City,Men's Apparel,47,81,3807,1713.15,0.45,Online
6630146,West Gear,1197831,20-08-2021,South,Oklahoma,Oklahoma City,Women's Apparel,50,124,6200,3224,0.52,Online
3249669,West Gear,1197831,19-09-2021,South,Oklahoma,Oklahoma City,Men's Street Footwear,49,150,7350,3969,0.54,Online
4171069,West Gear,1197831,19-09-2021,South,Oklahoma,Oklahoma City,Men's Athletic Footwear,38,98,3724,1675.8,0.45,Online
5514109,West Gear,1197831,19-09-2021,South,Oklahoma,Oklahoma City,Women's Street Footwear,14,69,966,492.66,0.51,Online
8271013,West Gear,1197831,19-09-2021,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,14,63,882,449.82,0.51,Online
8926118,West Gear,1197831,19-09-2021,South,Oklahoma,Oklahoma City,Men's Apparel,23,68,1564,703.8,0.45,Online
1456048,West Gear,1197831,19-09-2021,South,Oklahoma,Oklahoma City,Women's Apparel,28,91,2548,1324.96,0.52,Online
3715669,West Gear,1197831,21-10-2021,South,Oklahoma,Oklahoma City,Men's Street Footwear,29,137,3973,2145.42,0.54,Online
6112532,West Gear,1197831,21-10-2021,South,Oklahoma,Oklahoma City,Men's Athletic Footwear,19,88,1672,769.12,0.46,Online
8470343,West Gear,1197831,21-10-2021,South,Oklahoma,Oklahoma City,Women's Street Footwear,20,56,1120,571.2,0.51,Online
7647028,West Gear,1197831,21-10-2021,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,18,52,936,486.72,0.52,Online
4481957,West Gear,1197831,21-10-2021,South,Oklahoma,Oklahoma City,Men's Apparel,29,50,1450,696,0.48,Online
9745102,Kohl's,1197831,21-10-2021,South,Oklahoma,Oklahoma City,Women's Apparel,29,91,2639,1451.45,0.55,Online
2237222,Kohl's,1197831,20-11-2021,South,Oklahoma,Oklahoma City,Men's Street Footwear,23,133,3059,1651.86,0.54,Online
4840168,Kohl's,1197831,20-11-2021,South,Oklahoma,Oklahoma City,Men's Athletic Footwear,14,78,1092,513.24,0.47,Online
3152712,Kohl's,1197831,20-11-2021,South,Oklahoma,Oklahoma City,Women's Street Footwear,23,74,1702,919.08,0.54,Online
2236167,Kohl's,1197831,20-11-2021,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,52,75,3900,2067,0.53,Online
3264486,Kohl's,1197831,20-11-2021,South,Oklahoma,Oklahoma City,Men's Apparel,71,77,5467,2678.83,0.49,Online
8700667,Kohl's,1197831,20-11-2021,South,Oklahoma,Oklahoma City,Women's Apparel,72,105,7560,3780,0.5,Online
5491160,Kohl's,1197831,19-12-2021,South,Oklahoma,Oklahoma City,Men's Street Footwear,64,169,10816,5948.8,0.55,Online
6316177,Kohl's,1197831,19-12-2021,South,Oklahoma,Oklahoma City,Men's Athletic Footwear,58,119,6902,3105.9,0.45,Online
5247069,Kohl's,1197831,19-12-2021,South,Oklahoma,Oklahoma City,Women's Street Footwear,55,101,5555,2777.5,0.5,Online
8860974,Kohl's,1197831,19-12-2021,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,54,94,5076,2690.28,0.53,Online
4469856,Kohl's,1197831,19-12-2021,South,Oklahoma,Oklahoma City,Men's Apparel,69,81,5589,2682.72,0.48,Online
7538752,Kohl's,1197831,19-12-2021,South,Oklahoma,Oklahoma City,Women's Apparel,68,123,8364,4182,0.5,Online
4297803,Kohl's,1197831,16-01-2021,South,Oklahoma,Oklahoma City,Men's Street Footwear,23,149,3427,1679.23,0.49,Online
2828280,Kohl's,1197831,16-01-2021,South,Oklahoma,Oklahoma City,Men's Athletic Footwear,23,91,2093,1025.57,0.49,Online
9592571,Kohl's,1197831,16-01-2021,South,Oklahoma,Oklahoma City,Women's Street Footwear,14,88,1232,591.36,0.48,Online
7986440,Kohl's,1197831,16-01-2021,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,19,56,1064,521.36,0.49,Online
2776255,Kohl's,1197831,16-01-2021,South,Oklahoma,Oklahoma City,Men's Apparel,33,65,2145,1029.6,0.48,Online
8271739,Kohl's,1197831,16-01-2021,South,Oklahoma,Oklahoma City,Women's Apparel,23,102,2346,1173,0.5,Online
4861676,Kohl's,1197831,14-02-2021,South,Oklahoma,Oklahoma City,Men's Street Footwear,23,162,3726,1751.22,0.47,Online
4511941,Kohl's,1197831,14-02-2021,South,Oklahoma,Oklahoma City,Men's Athletic Footwear,23,65,1495,747.5,0.5,Online
3768291,Kohl's,1197831,14-02-2021,South,Oklahoma,Oklahoma City,Women's Street Footwear,14,75,1050,514.5,0.49,Online
4425905,Kohl's,1197831,14-02-2021,Midwest,Kansas,Wichita,Women's Athletic Footwear,20,42,840,378,0.45,Online
7211114,Kohl's,1197831,14-02-2021,Midwest,Kansas,Wichita,Men's Apparel,32,68,2176,1044.48,0.48,Online
1709496,Kohl's,1197831,14-02-2021,Midwest,Kansas,Wichita,Women's Apparel,18,98,1764,864.36,0.49,Online
1256778,Kohl's,1197831,12-03-2021,Midwest,Kansas,Wichita,Men's Street Footwear,20,153,3060,1499.4,0.49,Online
6592297,Kohl's,1197831,12-03-2021,Midwest,Kansas,Wichita,Men's Athletic Footwear,19,59,1121,526.87,0.47,Online
8179777,Kohl's,1197831,12-03-2021,Midwest,Kansas,Wichita,Women's Street Footwear,9,75,675,310.5,0.46,Online
8480124,Kohl's,1197831,12-03-2021,Midwest,Kansas,Wichita,Women's Athletic Footwear,20,26,520,249.6,0.48,Online
8457111,Kohl's,1197831,12-03-2021,Midwest,Kansas,Wichita,Men's Apparel,32,41,1312,603.52,0.46,Online
1709520,Kohl's,1197831,12-03-2021,Midwest,Kansas,Wichita,Women's Apparel,23,65,1495,747.5,0.5,Online
9824758,Kohl's,1197831,13-04-2021,Midwest,Kansas,Wichita,Men's Street Footwear,24,150,3600,1620,0.45,Online
8161878,Kohl's,1197831,13-04-2021,Midwest,Kansas,Wichita,Men's Athletic Footwear,25,58,1450,696,0.48,Online
4623989,Kohl's,1197831,13-04-2021,Midwest,Kansas,Wichita,Women's Street Footwear,14,60,840,420,0.5,Online
8027601,Kohl's,1197831,13-04-2021,Midwest,Kansas,Wichita,Women's Athletic Footwear,19,35,665,299.25,0.45,Online
3398570,Kohl's,1197831,13-04-2021,Midwest,Kansas,Wichita,Men's Apparel,39,38,1482,726.18,0.49,Online
8425386,Kohl's,1197831,13-04-2021,Midwest,Kansas,Wichita,Women's Apparel,29,81,2349,1151.01,0.49,Online
6378251,Kohl's,1197831,12-05-2021,Midwest,Kansas,Wichita,Men's Street Footwear,36,143,5148,2316.6,0.45,Online
7959223,Kohl's,1197831,12-05-2021,Midwest,Kansas,Wichita,Men's Athletic Footwear,39,77,3003,1441.44,0.48,Online
4370476,Kohl's,1197831,12-05-2021,Midwest,Kansas,Wichita,Women's Street Footwear,32,65,2080,1019.2,0.49,Online
5102764,Kohl's,1197831,12-05-2021,Midwest,Kansas,Wichita,Women's Athletic Footwear,32,58,1856,928,0.5,Online
4079081,Kohl's,1197831,12-05-2021,Midwest,Kansas,Wichita,Men's Apparel,43,56,2408,1204,0.5,Online
2444148,Kohl's,1197831,12-05-2021,Midwest,Kansas,Wichita,Women's Apparel,42,94,3948,1776.6,0.45,Online
5605636,Kohl's,1197831,14-06-2021,Midwest,Kansas,Wichita,Men's Street Footwear,37,144,5328,2664,0.5,Online
8826055,Kohl's,1197831,14-06-2021,Midwest,Kansas,Wichita,Men's Athletic Footwear,32,94,3008,1443.84,0.48,Online
5125243,Kohl's,1197831,14-06-2021,Midwest,Kansas,Wichita,Women's Street Footwear,37,81,2997,1378.62,0.46,Online
6256510,Kohl's,1197831,14-06-2021,Midwest,Kansas,Wichita,Women's Athletic Footwear,38,80,3040,1368,0.45,Online
6451639,Kohl's,1197831,14-06-2021,Midwest,Kansas,Wichita,Men's Apparel,54,83,4482,2151.36,0.48,Online
1407026,Kohl's,1197831,14-06-2021,Midwest,Kansas,Wichita,Women's Apparel,58,117,6786,3325.14,0.49,Online
9851035,Kohl's,1197831,12-07-2021,Midwest,Kansas,Wichita,Men's Street Footwear,51,182,9282,4641,0.5,Online
6563407,Kohl's,1197831,12-07-2021,Midwest,Kansas,Wichita,Men's Athletic Footwear,49,119,5831,2915.5,0.5,Online
9306037,Kohl's,1197831,12-07-2021,Midwest,Kansas,Wichita,Women's Street Footwear,42,102,4284,1970.64,0.46,Online
5687587,Kohl's,1197831,12-07-2021,Midwest,Kansas,Wichita,Women's Athletic Footwear,43,75,3225,1580.25,0.49,Online
9019350,Kohl's,1197831,12-07-2021,Midwest,Kansas,Wichita,Men's Apparel,56,91,5096,2344.16,0.46,Online
7326370,Kohl's,1197831,12-07-2021,Midwest,Kansas,Wichita,Women's Apparel,60,140,8400,4116,0.49,Online
6273297,Kohl's,1197831,13-08-2021,Midwest,Kansas,Wichita,Men's Street Footwear,56,189,10584,5292,0.5,Online
5902919,Kohl's,1197831,13-08-2021,Midwest,Kansas,Wichita,Men's Athletic Footwear,51,111,5661,2547.45,0.45,Online
9657776,Kohl's,1197831,13-08-2021,Midwest,Kansas,Wichita,Women's Street Footwear,47,102,4794,2397,0.5,Online
3869418,Kohl's,1197831,13-08-2021,Midwest,Kansas,Wichita,Women's Athletic Footwear,37,90,3330,1631.7,0.49,Online
2324414,Kohl's,1197831,13-08-2021,Midwest,Kansas,Wichita,Men's Apparel,47,69,3243,1621.5,0.5,Online
1965298,Kohl's,1197831,13-08-2021,Midwest,Kansas,Wichita,Women's Apparel,52,113,5876,2938,0.5,Online
2108786,Kohl's,1197831,12-09-2021,Midwest,Kansas,Wichita,Men's Street Footwear,47,165,7755,3877.5,0.5,Online
9083445,Kohl's,1197831,12-09-2021,Midwest,Kansas,Wichita,Men's Athletic Footwear,38,91,3458,1556.1,0.45,Online
6363183,Kohl's,1197831,12-09-2021,Midwest,Kansas,Wichita,Women's Street Footwear,15,75,1125,528.75,0.47,Online
1581302,Kohl's,1197831,12-09-2021,Midwest,Kansas,Wichita,Women's Athletic Footwear,14,65,910,427.7,0.47,Online
4087906,Kohl's,1197831,12-09-2021,Midwest,Kansas,Wichita,Men's Apparel,24,61,1464,717.36,0.49,Online
1353213,Kohl's,1197831,12-09-2021,Midwest,Kansas,Wichita,Women's Apparel,29,94,2726,1335.74,0.49,Online
5656668,Kohl's,1197831,14-10-2021,Midwest,Kansas,Wichita,Men's Street Footwear,29,145,4205,1934.3,0.46,Online
1597430,Kohl's,1197831,14-10-2021,Midwest,Kansas,Wichita,Men's Athletic Footwear,19,85,1615,742.9,0.46,Online
5353402,Kohl's,1197831,14-10-2021,Midwest,Kansas,Wichita,Women's Street Footwear,19,60,1140,535.8,0.47,Online
8715384,Kohl's,1197831,14-10-2021,Midwest,Kansas,Wichita,Women's Athletic Footwear,19,47,893,428.64,0.48,Online
7964024,Kohl's,1197831,14-10-2021,Midwest,Kansas,Wichita,Men's Apparel,29,46,1334,653.66,0.49,Online
6469647,Foot Locker,1197831,14-10-2021,Midwest,Kansas,Wichita,Women's Apparel,28,90,2520,1209.6,0.48,Online
9596065,Foot Locker,1197831,13-11-2021,Midwest,Kansas,Wichita,Men's Street Footwear,23,122,2806,1318.82,0.47,Online
8223160,Foot Locker,1197831,13-11-2021,Midwest,Kansas,Wichita,Men's Athletic Footwear,14,72,1008,504,0.5,Online
1554834,Foot Locker,1197831,13-11-2021,Midwest,Kansas,Wichita,Women's Street Footwear,23,55,1265,632.5,0.5,Online
3441907,Foot Locker,1197831,13-11-2021,Midwest,Kansas,Wichita,Women's Athletic Footwear,54,83,4482,2151.36,0.48,Online
7538995,Foot Locker,1197831,13-11-2021,Midwest,Kansas,Wichita,Men's Apparel,68,70,4760,2189.6,0.46,Online
1720248,Foot Locker,1197831,13-11-2021,Midwest,Kansas,Wichita,Women's Apparel,73,88,6424,2955.04,0.46,Online
2243178,Foot Locker,1197831,12-12-2021,Midwest,Kansas,Wichita,Men's Street Footwear,66,150,9900,4950,0.5,Online
6450120,Foot Locker,1197831,12-12-2021,Midwest,Kansas,Wichita,Men's Athletic Footwear,59,120,7080,3540,0.5,Online
6897510,Foot Locker,1197831,12-12-2021,Midwest,Kansas,Wichita,Women's Street Footwear,58,95,5510,2534.6,0.46,Online
9284996,Foot Locker,1197831,12-12-2021,Midwest,Kansas,Wichita,Women's Athletic Footwear,59,90,5310,2389.5,0.45,Online
4171783,Foot Locker,1197831,12-12-2021,Midwest,Kansas,Wichita,Men's Apparel,64,81,5184,2592,0.5,Online
7195851,Foot Locker,1197831,12-12-2021,Midwest,Kansas,Wichita,Women's Apparel,68,112,7616,3503.36,0.46,Online
9644938,Foot Locker,1185732,12-01-2021,Midwest,Kansas,Wichita,Men's Street Footwear,38,138,5244,2569.56,0.49,Online
3592552,Foot Locker,1185732,12-01-2021,Midwest,Kansas,Wichita,Men's Athletic Footwear,37,80,2960,1184,0.4,Online
5778435,Foot Locker,1185732,12-01-2021,Midwest,Kansas,Wichita,Women's Street Footwear,27,83,2241,986.04,0.44,Online
5781688,Foot Locker,1185732,12-01-2021,Midwest,Kansas,Wichita,Women's Athletic Footwear,34,36,1224,489.6,0.4,Online
2552806,Foot Locker,1185732,12-01-2021,Midwest,Kansas,Wichita,Men's Apparel,48,44,2112,992.64,0.47,Online
9423767,Foot Locker,1185732,12-01-2021,Midwest,Kansas,Wichita,Women's Apparel,37,72,2664,1465.2,0.55,Online
1217321,Foot Locker,1185732,12-02-2021,Midwest,Kansas,Wichita,Men's Street Footwear,37,158,5846,2923,0.5,Online
4051402,Foot Locker,1185732,12-02-2021,Midwest,Kansas,Wichita,Men's Athletic Footwear,39,47,1833,806.52,0.44,Online
7893929,Foot Locker,1185732,12-02-2021,Midwest,Kansas,Wichita,Women's Street Footwear,29,59,1711,735.73,0.43,Online
3717181,Foot Locker,1185732,12-02-2021,Midwest,South Dakota,Sioux Falls,Women's Athletic Footwear,33,25,825,363,0.44,Online
9171380,Foot Locker,1185732,12-02-2021,Midwest,South Dakota,Sioux Falls,Men's Apparel,48,46,2208,993.6,0.45,Online
3198598,Foot Locker,1185732,12-02-2021,Midwest,South Dakota,Sioux Falls,Women's Apparel,32,80,2560,1408,0.55,Online
1961791,Foot Locker,1185732,11-03-2021,Midwest,South Dakota,Sioux Falls,Men's Street Footwear,39,124,4836,2369.64,0.49,Online
3576158,Foot Locker,1185732,11-03-2021,Midwest,South Dakota,Sioux Falls,Men's Athletic Footwear,37,50,1850,777,0.42,Online
3296702,Foot Locker,1185732,11-03-2021,Midwest,South Dakota,Sioux Falls,Women's Street Footwear,27,59,1593,669.06,0.42,Online
7458192,Foot Locker,1185732,11-03-2021,Midwest,South Dakota,Sioux Falls,Women's Athletic Footwear,33,23,759,333.96,0.44,Online
5446347,Foot Locker,1185732,11-03-2021,Midwest,South Dakota,Sioux Falls,Men's Apparel,47,31,1457,728.5,0.5,Online
1681087,Foot Locker,1185732,11-03-2021,Midwest,South Dakota,Sioux Falls,Women's Apparel,37,59,2183,1156.99,0.53,Online
8227587,Foot Locker,1185732,12-04-2021,Midwest,South Dakota,Sioux Falls,Men's Street Footwear,38,113,4294,1975.24,0.46,Online
5430868,Foot Locker,1185732,12-04-2021,Midwest,South Dakota,Sioux Falls,Men's Athletic Footwear,39,42,1638,671.58,0.41,Online
5468269,Foot Locker,1185732,12-04-2021,Midwest,South Dakota,Sioux Falls,Women's Street Footwear,29,45,1305,522,0.4,Online
2400330,Foot Locker,1185732,12-04-2021,Midwest,South Dakota,Sioux Falls,Women's Athletic Footwear,34,20,680,292.4,0.43,Online
2099495,Foot Locker,1185732,12-04-2021,Midwest,South Dakota,Sioux Falls,Men's Apparel,56,29,1624,747.04,0.46,Online
7945205,Foot Locker,1185732,12-04-2021,Midwest,South Dakota,Sioux Falls,Women's Apparel,48,61,2928,1551.84,0.53,Online
5494378,Foot Locker,1185732,13-05-2021,Midwest,South Dakota,Sioux Falls,Men's Street Footwear,58,139,8062,3789.14,0.47,Online
1989427,Foot Locker,1185732,13-05-2021,Midwest,South Dakota,Sioux Falls,Men's Athletic Footwear,45,60,2700,1215,0.45,Online
2508761,Foot Locker,1185732,13-05-2021,Midwest,South Dakota,Sioux Falls,Women's Street Footwear,43,46,1978,830.76,0.42,Online
2326081,Foot Locker,1185732,13-05-2021,Midwest,South Dakota,Sioux Falls,Women's Athletic Footwear,43,26,1118,503.1,0.45,Online
6012239,Foot Locker,1185732,13-05-2021,Midwest,South Dakota,Sioux Falls,Men's Apparel,51,38,1938,969,0.5,Online
4357292,Foot Locker,1185732,13-05-2021,Midwest,South Dakota,Sioux Falls,Women's Apparel,58,68,3944,2011.44,0.51,Online
8055640,Foot Locker,1185732,12-06-2021,Midwest,South Dakota,Sioux Falls,Men's Street Footwear,41,135,5535,2546.1,0.46,Online
2463984,Foot Locker,1185732,12-06-2021,Midwest,South Dakota,Sioux Falls,Men's Athletic Footwear,39,70,2730,1092,0.4,Online
5016552,Foot Locker,1185732,12-06-2021,Midwest,South Dakota,Sioux Falls,Women's Street Footwear,32,54,1728,743.04,0.43,Online
1088160,Foot Locker,1185732,12-06-2021,Midwest,South Dakota,Sioux Falls,Women's Athletic Footwear,32,49,1568,705.6,0.45,Online
3374265,Foot Locker,1185732,12-06-2021,Midwest,South Dakota,Sioux Falls,Men's Apparel,41,51,2091,940.95,0.45,Online
1216895,Foot Locker,1185732,12-06-2021,Midwest,South Dakota,Sioux Falls,Women's Apparel,50,94,4700,2491,0.53,Online
3675554,Foot Locker,1185732,11-07-2021,Midwest,South Dakota,Sioux Falls,Men's Street Footwear,47,154,7238,3329.48,0.46,Online
8260197,Foot Locker,1185732,11-07-2021,Midwest,South Dakota,Sioux Falls,Men's Athletic Footwear,44,81,3564,1603.8,0.45,Online
9287280,Foot Locker,1185732,11-07-2021,Midwest,South Dakota,Sioux Falls,Women's Street Footwear,37,61,2257,947.94,0.42,Online
2982581,Foot Locker,1185732,11-07-2021,Midwest,South Dakota,Sioux Falls,Women's Athletic Footwear,38,44,1672,718.96,0.43,Online
5372158,Foot Locker,1185732,11-07-2021,Midwest,South Dakota,Sioux Falls,Men's Apparel,49,52,2548,1172.08,0.46,Online
9172337,Foot Locker,1185732,11-07-2021,Midwest,South Dakota,Sioux Falls,Women's Apparel,53,94,4982,2640.46,0.53,Online
5071940,Foot Locker,1185732,12-08-2021,Midwest,South Dakota,Sioux Falls,Men's Street Footwear,49,131,6419,3081.12,0.48,Online
9370561,Foot Locker,1185732,12-08-2021,Midwest,South Dakota,Sioux Falls,Men's Athletic Footwear,42,78,3276,1474.2,0.45,Online
7219321,Foot Locker,1185732,12-08-2021,Midwest,South Dakota,Sioux Falls,Women's Street Footwear,36,65,2340,936,0.4,Online
1206921,Foot Locker,1185732,12-08-2021,Midwest,South Dakota,Sioux Falls,Women's Athletic Footwear,38,58,2204,947.72,0.43,Online
2076874,Foot Locker,1185732,12-08-2021,Midwest,South Dakota,Sioux Falls,Men's Apparel,47,46,2162,994.52,0.46,Online
3816967,Foot Locker,1185732,12-08-2021,Midwest,South Dakota,Sioux Falls,Women's Apparel,53,88,4664,2332,0.5,Online
8974565,Foot Locker,1185732,13-09-2021,Midwest,South Dakota,Sioux Falls,Men's Street Footwear,42,138,5796,2608.2,0.45,Online
4974789,Foot Locker,1185732,13-09-2021,Midwest,South Dakota,Sioux Falls,Men's Athletic Footwear,39,80,3120,1248,0.4,Online
3512919,Foot Locker,1185732,13-09-2021,Midwest,South Dakota,Sioux Falls,Women's Street Footwear,32,53,1696,678.4,0.4,Online
8206062,Foot Locker,1185732,13-09-2021,Midwest,South Dakota,Sioux Falls,Women's Athletic Footwear,34,39,1326,530.4,0.4,Online
2263932,Foot Locker,1185732,13-09-2021,Midwest,South Dakota,Sioux Falls,Men's Apparel,41,42,1722,861,0.5,Online
3484292,Foot Locker,1185732,13-09-2021,Midwest,South Dakota,Sioux Falls,Women's Apparel,46,65,2990,1495,0.5,Online
8688973,Foot Locker,1185732,12-10-2021,Midwest,South Dakota,Sioux Falls,Men's Street Footwear,54,104,5616,2583.36,0.46,Online
6573147,Foot Locker,1185732,12-10-2021,Midwest,South Dakota,Sioux Falls,Men's Athletic Footwear,41,75,3075,1291.5,0.42,Online
6960574,Foot Locker,1185732,12-10-2021,Midwest,South Dakota,Sioux Falls,Women's Street Footwear,43,42,1806,722.4,0.4,Online
6443570,Foot Locker,1185732,12-10-2021,Midwest,South Dakota,Sioux Falls,Women's Athletic Footwear,43,36,1548,696.6,0.45,Online
4008030,Foot Locker,1185732,12-10-2021,Midwest,South Dakota,Sioux Falls,Men's Apparel,54,38,2052,964.44,0.47,Online
6914506,Sports Direct,1185732,12-10-2021,Midwest,South Dakota,Sioux Falls,Women's Apparel,55,70,3850,2117.5,0.55,Online
3597792,Sports Direct,1185732,12-11-2021,Midwest,South Dakota,Sioux Falls,Men's Street Footwear,53,104,5512,2700.88,0.49,Online
4130134,Sports Direct,1185732,12-11-2021,Midwest,South Dakota,Sioux Falls,Men's Athletic Footwear,41,63,2583,1059.03,0.41,Online
5240488,Sports Direct,1185732,12-11-2021,Midwest,South Dakota,Sioux Falls,Women's Street Footwear,43,57,2451,1078.44,0.44,Online
9431409,Sports Direct,1185732,12-11-2021,Midwest,South Dakota,Sioux Falls,Women's Athletic Footwear,43,44,1892,832.48,0.44,Online
4217666,Sports Direct,1185732,12-11-2021,Midwest,South Dakota,Sioux Falls,Men's Apparel,59,45,2655,1221.3,0.46,Online
8616847,Sports Direct,1185732,12-11-2021,Midwest,South Dakota,Sioux Falls,Women's Apparel,61,65,3965,1982.5,0.5,Online
4044112,Sports Direct,1185732,11-12-2021,Midwest,South Dakota,Sioux Falls,Men's Street Footwear,58,140,8120,3735.2,0.46,Online
5269938,Sports Direct,1185732,11-12-2021,Midwest,South Dakota,Sioux Falls,Men's Athletic Footwear,45,75,3375,1451.25,0.43,Online
7088877,Sports Direct,1185732,11-12-2021,Midwest,South Dakota,Sioux Falls,Women's Street Footwear,45,73,3285,1379.7,0.42,Online
1403350,Sports Direct,1185732,11-12-2021,Midwest,South Dakota,Sioux Falls,Women's Athletic Footwear,45,50,2250,1012.5,0.45,Online
1073610,Sports Direct,1185732,11-12-2021,Midwest,South Dakota,Sioux Falls,Men's Apparel,56,50,2800,1260,0.45,Online
7737176,Sports Direct,1185732,11-12-2021,Midwest,South Dakota,Sioux Falls,Women's Apparel,64,75,4800,2496,0.52,Online
8521670,Sports Direct,1185732,09-01-2021,Midwest,South Dakota,Sioux Falls,Men's Street Footwear,33,128,4224,1900.8,0.45,Online
2653559,Sports Direct,1185732,09-01-2021,Midwest,South Dakota,Sioux Falls,Men's Athletic Footwear,32,74,2368,1041.92,0.44,Online
4597417,Sports Direct,1185732,09-01-2021,Midwest,South Dakota,Sioux Falls,Women's Street Footwear,25,74,1850,740,0.4,Online
7017198,Sports Direct,1185732,09-01-2021,Midwest,South Dakota,Sioux Falls,Women's Athletic Footwear,28,33,924,415.8,0.45,Online
5971760,Sports Direct,1185732,09-01-2021,Midwest,South Dakota,Sioux Falls,Men's Apparel,43,49,2107,1032.43,0.49,Online
5327056,Sports Direct,1185732,09-01-2021,Midwest,South Dakota,Sioux Falls,Women's Apparel,33,72,2376,1211.76,0.51,Online
2198410,Sports Direct,1185732,09-02-2021,Midwest,South Dakota,Sioux Falls,Men's Street Footwear,34,152,5168,2325.6,0.45,Online
1416455,Sports Direct,1185732,09-02-2021,Midwest,South Dakota,Sioux Falls,Men's Athletic Footwear,34,51,1734,745.62,0.43,Online
7688772,Sports Direct,1185732,09-02-2021,Midwest,South Dakota,Sioux Falls,Women's Street Footwear,24,68,1632,685.44,0.42,Online
2585353,Sports Direct,1185732,09-02-2021,Midwest,North Dakota,Fargo,Women's Athletic Footwear,29,30,870,391.5,0.45,Online
7103172,Sports Direct,1185732,09-02-2021,Midwest,North Dakota,Fargo,Men's Apparel,42,51,2142,1049.58,0.49,Online
3505517,Sports Direct,1185732,09-02-2021,Midwest,North Dakota,Fargo,Women's Apparel,23,69,1587,809.37,0.51,Online
7628078,Sports Direct,1185732,08-03-2021,Midwest,North Dakota,Fargo,Men's Street Footwear,29,134,3886,1826.42,0.47,Online
6189028,Sports Direct,1185732,08-03-2021,Midwest,North Dakota,Fargo,Men's Athletic Footwear,27,58,1566,657.72,0.42,Online
2569959,Sports Direct,1185732,08-03-2021,Midwest,North Dakota,Fargo,Women's Street Footwear,19,56,1064,446.88,0.42,Online
3089692,Sports Direct,1185732,08-03-2021,Midwest,North Dakota,Fargo,Women's Athletic Footwear,25,22,550,231,0.42,Online
6934738,Sports Direct,1185732,08-03-2021,Midwest,North Dakota,Fargo,Men's Apparel,36,36,1296,648,0.5,Online
7121692,Sports Direct,1185732,08-03-2021,Midwest,North Dakota,Fargo,Women's Apparel,28,63,1764,917.28,0.52,Online
2202874,Sports Direct,1185732,09-04-2021,Midwest,North Dakota,Fargo,Men's Street Footwear,28,113,3164,1550.36,0.49,Online
5332650,Sports Direct,1185732,09-04-2021,Midwest,North Dakota,Fargo,Men's Athletic Footwear,28,44,1232,529.76,0.43,Online
4765619,Sports Direct,1185732,09-04-2021,Midwest,North Dakota,Fargo,Women's Street Footwear,19,41,779,327.18,0.42,Online
6855611,Sports Direct,1185732,09-04-2021,Midwest,North Dakota,Fargo,Women's Athletic Footwear,24,22,528,227.04,0.43,Online
3675652,Sports Direct,1185732,09-04-2021,Midwest,North Dakota,Fargo,Men's Apparel,58,30,1740,835.2,0.48,Online
3810885,Sports Direct,1185732,09-04-2021,Midwest,North Dakota,Fargo,Women's Apparel,49,68,3332,1765.96,0.53,Online
2435213,Sports Direct,1185732,10-05-2021,Midwest,North Dakota,Fargo,Men's Street Footwear,55,129,7095,3405.6,0.48,Online
9897647,Sports Direct,1185732,10-05-2021,Midwest,North Dakota,Fargo,Men's Athletic Footwear,41,54,2214,974.16,0.44,Online
5733035,Sports Direct,1185732,10-05-2021,Midwest,North Dakota,Fargo,Women's Street Footwear,37,51,1887,811.41,0.43,Online
3225670,Sports Direct,1185732,10-05-2021,Midwest,North Dakota,Fargo,Women's Athletic Footwear,36,26,936,411.84,0.44,Online
5140086,Sports Direct,1185732,10-05-2021,Midwest,North Dakota,Fargo,Men's Apparel,46,31,1426,684.48,0.48,Online
8805514,Sports Direct,1185732,10-05-2021,Midwest,North Dakota,Fargo,Women's Apparel,52,75,3900,1989,0.51,Online
8548343,Sports Direct,1185732,09-06-2021,Midwest,North Dakota,Fargo,Men's Street Footwear,36,125,4500,2025,0.45,Online
8594430,Sports Direct,1185732,09-06-2021,Midwest,North Dakota,Fargo,Men's Athletic Footwear,32,65,2080,894.4,0.43,Online
1544512,Sports Direct,1185732,09-06-2021,Midwest,North Dakota,Fargo,Women's Street Footwear,27,60,1620,648,0.4,Online
8941681,Sports Direct,1185732,09-06-2021,Midwest,North Dakota,Fargo,Women's Athletic Footwear,29,51,1479,621.18,0.42,Online
8741182,Sports Direct,1185732,09-06-2021,Midwest,North Dakota,Fargo,Men's Apparel,38,47,1786,821.56,0.46,Online
